time,Va,Vb,Vc,Ia,Ib,Ic,Pa,Pb,Pc,P_total
17.45257452574526,-245.14393388137597,325.1573532864404,-80.01341940522846,-13.96204940489838,36.194620479860546,-22.232571074971503,3422.711716162913,11768.946998438647,1778.9040338782459,16970.562748479806
17.452774527745277,-259.34863617537513,318.5293251313528,-59.18068895615108,-16.052628847663307,36.423024202324065,-20.370395354671498,4163.227398670962,11601.801318409212,1205.5340313986387,16970.562748478813
17.452974529745298,-272.52978742374154,310.64418211809027,-38.11439469453105,-18.07985463152567,36.50768001436698,-18.4278253828534,4927.29893938184,11340.898399091982,702.3654100039722,16970.562748477794
17.45317453174532,-284.63536660389383,301.53304392610664,-16.897677322403172,-20.03572606244605,36.44825381148616,-16.412527749053517,5702.876232959521,10990.35291756874,277.3335979484944,16970.562748476757
17.45337453374534,-295.6175975701168,291.2318687742871,4.385728795631998,-21.912524055109017,36.24498012644422,-14.33245607134986,6477.727717868721,10555.693295911246,-62.858265304249734,16970.562748475717
17.453574535745357,-305.4331376073921,279.78131150779626,25.651826099391553,-23.702841597148876,35.8986612036547,-12.195819606521669,7239.63327922819,10043.774512932556,-312.84504368604377,16970.562748474702
17.453774537745378,-314.0432484892641,267.22656314809063,46.816685340963396,-25.399612981930275,35.41066383300442,-10.011050851091136,7976.576971215468,9462.669994886164,-468.6842176279175,16970.562748473716
17.4539745397454,-321.4139493621264,253.61717254203117,67.79677681988032,-26.99614169406637,34.782913955680534,-7.786772261632213,8676.936519429437,8821.544290212454,-527.9180611691139,16970.562748472777
17.454174541745417,-327.5161508553145,239.00685081088346,88.50930004421194,-28.486126838118302,34.01788906320254,-5.531762225103291,9329.666614796777,8130.508536230033,-489.6124025549047,16970.562748471908
17.454374543745438,-332.3257698859806,223.45325937235205,108.87251051340624,-29.86368800588702,33.11860841967142,-3.2549204138043732,9924.473108191129,7400.460997252199,-354.3713569722172,16970.56274847111
17.45457454574546,-335.8238247056499,207.01778237311262,128.80604233231261,-31.123388484110677,32.08862114588774,-0.9652326617978844,10451.975358533826,6642.915189032648,-124.32779909606907,16970.562748470402
17.45477454774548,-337.9965098139614,189.76528442930422,148.2312253844311,-32.260256711085276,30.931992212349066,1.3282644987146321,10903.854174049247,5869.818300141444,196.89027427910702,16970.562748469798
17.454974549745497,-338.83525044395736,171.76385462998783,167.0713958137429,-33.269805897585115,29.653286396327054,3.6165195012358047,11272.983013530102,5093.362773880116,604.2169610590871,16970.562748469303
17.455174551745518,-338.33673640339794,153.0845378144125,185.25219858875914,-34.148051734559814,28.25755026635313,5.890501468183845,11553.54037840536,4325.794022292198,1091.2283477713709,16970.56274846893
17.45537455374554,-336.50293513876574,133.80105418644894,202.70188095209173,-34.89152811760869,26.750292265430893,8.141235852154464,11741.1016230521,3579.217304910265,1650.2438205063154,16970.56274846868
17.455574555745557,-333.3410839706216,113.98950836806623,219.35157560233242,-35.4973008264373,25.13746097124526,10.359839855168296,11832.70873551585,2865.4068177337,2272.447195219005,16970.562748468554
17.455774557745578,-328.8636615304118,93.72808904225415,235.13557248793768,-35.96297910513346,23.425421619297445,12.537557485811966,11826.916988055882,2195.6200033858563,2948.0257570268254,16970.562748468565
17.4559745597456,-323.08833851230025,73.09676037356286,249.99157813852133,-36.28672509752471,21.620930981866188,14.665794115634245,11723.817721811845,1580.4200110348138,3666.3250156220447,16970.562748468703
