start_idx,end_idx,avg_power,duration_sec,energy_kwh,cluster,appliance
14840,14845,746.5400000000001,60.101,0.014920033666666667,0,AC
14850,14860,2114.616666666667,135.396,0.0880555960462963,0,AC
14860,14865,2618.873333333333,60.024,0.054448935981481476,0,AC
14875,14880,2645.5933333333332,60.528,0.05555018464814814,0,AC
14880,14885,196.58666666666667,60.023,0.003915156907407407,0,AC
14885,14925,7.585833333333333,612.949,0.0013381618055555555,0,AC
14925,14930,569.14,60.02,0.011276907574074074,0,AC
14935,14945,2711.0366666666664,135.057,0.11312071918518518,0,AC
14945,14960,2732.7955555555554,209.115,0.17095549964814818,0,AC
14975,14990,2764.766666666667,210.145,0.1728615652962963,0,AC
14995,15065,36.8552380952381,1048.198,0.010933641944444442,0,AC
15065,15190,7.913066666666668,1944.409,0.004337895425925927,0,AC
15190,15260,43.51571428571428,1099.397,0.013657103092592594,0,AC
15260,15270,65.15333333333332,139.131,0.0028176201759259256,0,AC
15275,15305,126.70555555555556,560.031,0.020076668018518522,0,AC
15305,15330,103.992,360.019,0.010853337259259261,0,AC
15345,15350,1978.0866666666668,122.865,0.07559133493518519,0,AC
15350,15355,1927.6199999999997,61.962,0.04074867584259259,0,AC
15355,15365,1613.9466666666667,132.174,0.06740533796296296,0,AC
15365,15370,160.0933333333333,176.549,0.007643437537037037,0,AC
15385,15390,1479.2666666666669,60.004,0.032828817249999996,0,AC
15395,15400,436.98,66.042,0.012250526314814814,0,AC
15400,15405,1961.9466666666667,94.138,0.054689317833333334,0,AC
15405,15410,1929.8600000000001,60.103,0.040038690768518514,0,AC
15415,15425,2162.746666666667,135.129,0.09012174442592594,0,AC
15430,15440,128.14666666666696,174.251,0.006959392629629646,0,AC
15440,15450,86.58666666666697,254.353,0.00582722104629632,0,AC
15450,15455,138.04666666666697,60.0,0.002878146194444451,0,AC
15455,15495,182.87166666666698,587.136,0.03059315388888894,0,AC
15495,15500,136.2000000000003,60.007,0.0028404931481481547,0,AC
15500,15525,21.27333333333364,360.168,0.0022164874537037352,0,AC
15525,15605,44.51916666666697,1327.038,0.01662856787037048,0,AC
15605,15740,54.162716049383015,2060.44,0.031350834962963134,0,AC
15740,15885,9.000459770115233,2191.288,0.005509914388889067,0,AC
15885,16000,40.380869565217694,1834.397,0.020909342037037187,0,AC
16000,16165,8.329696969697268,2460.911,0.005723210712963167,0,AC
16165,16275,38.557575757576046,1650.942,0.017836586055555687,0,AC
16275,16465,7.710701754386252,2836.383,0.006111038750000229,0,AC
16465,16580,38.78782608695681,1776.82,0.019431722824074214,0,AC
16580,16770,8.624210526316066,2851.981,0.006931519092592813,0,AC
16770,16885,38.968405797101745,1857.683,0.019845191416666817,0,AC
16885,17055,8.900784313725765,2804.217,0.00691311628703725,0,AC
17055,17150,39.58807017543889,1412.134,0.01566964953703715,0,AC
17160,17165,166.9733333333336,60.105,0.003483740055555562,0,AC
17165,17180,38.05111111111142,211.284,0.002391010851851871,0,AC
17180,17350,7.81372549019638,2551.012,0.005572585296296511,0,AC
17350,17465,40.83217391304378,1787.538,0.020476654935185336,0,AC
17465,17515,9.996666666666961,741.174,0.0021107838518519143,0,AC
17515,17530,27.080000000000307,210.522,0.0016982374629629822,0,AC
17530,17540,46.15333333333365,134.839,0.0019230299907407537,0,AC
17545,17560,2187.6222222222223,210.846,0.137210134962963,0,AC
17560,17565,2051.78,60.302,0.04331739098148149,0,AC
17570,17580,120.80666666666696,161.984,0.006058985379629643,0,AC
17580,17585,77.48666666666698,60.027,0.0016157271388888951,0,AC
17590,17595,1731.7066666666674,60.523,0.03604825183333335,0,AC
17595,17600,2162.7,60.416,0.04501998535185186,0,AC
17600,17610,487.52000000000027,135.055,0.020100662759259272,0,AC
17610,17615,2187.0600000000004,60.011,0.04561855662962964,0,AC
17620,17625,2050.7000000000003,62.581,0.043466013546296305,0,AC
17625,17630,2194.5,60.185,0.04425616462962964,0,AC
17630,17635,891.9200000000003,3869.287,0.8095926232037042,0,AC
17635,17695,27.84000000000031,931.342,0.00736391888888897,0,AC
17695,17750,58.19878787878817,814.034,0.01341040534259266,0,AC
17750,17795,193.70814814814844,740.856,0.04024576537962969,0,AC
17795,17820,26.494666666666966,361.686,0.0027273070000000317,0,AC
17820,18000,51.17314814814845,2763.215,0.03952044201851875,0,AC
18000,18175,10.966476190476477,2793.208,0.008592785564815023,0,AC
18175,18290,39.94840579710174,1787.494,0.020070589444444592,0,AC
18290,18455,8.971313131313424,2467.045,0.006215085175926128,0,AC
18455,18560,39.07047619047649,1573.474,0.017251461425926057,0,AC
18560,18725,8.901010101010383,2515.813,0.006222687166666868,0,AC
18725,18835,39.61878787878817,1694.766,0.018959090962963106,0,AC
18835,19000,9.200404040404328,2530.552,0.00647525817592613,0,AC
19000,19105,39.41365079365109,1576.783,0.01744917860185198,0,AC
19105,19280,9.341904761905054,2662.159,0.0070017091759261435,0,AC
19280,19365,40.785490196078726,1501.335,0.017156233203703825,0,AC
19365,19545,8.361851851852139,2901.036,0.007525814842592823,0,AC
19545,19645,40.056666666666956,1506.132,0.01694137890740753,0,AC
19645,19680,8.700000000000282,510.378,0.001268756425925967,0,AC
19680,19685,1609.746666666667,60.432,0.033780900879629636,0,AC
19685,19690,2573.6866666666674,115.092,0.08537889104629633,0,AC
19695,19700,2344.046666666667,60.213,0.04909139014814815,0,AC
19700,19705,2313.68,60.419,0.04877231756481483,0,AC
19705,19710,2874.2066666666665,60.728,0.06034491976851853,0,AC
19710,19715,2902.513333333334,60.617,0.0602654710925926,0,AC
19715,19720,2961.28,61.725,0.06259153155555555,0,AC
19720,19735,2580.4288888888896,209.853,0.15973406073148153,0,AC
19735,19755,2930.9400000000005,285.587,0.24484000073148152,0,AC
19755,19765,2874.8166666666666,138.63,0.12266496659259261,0,AC
19765,19775,2834.136666666667,135.088,0.11543828642592593,0,AC
19785,19790,2823.9200000000005,67.281,0.06455579575925927,0,AC
19790,19795,2637.2866666666673,60.003,0.04986191479629631,0,AC
19800,19810,2277.1833333333334,145.729,0.10298109851851853,0,AC
19810,19815,2660.1533333333336,60.168,0.05771779513888889,0,AC
19820,19865,8.034814814815112,691.224,0.0015433073240741326,0,AC
19865,19990,38.86213333333363,1909.903,0.020801766027777932,0,AC
19990,20065,9.080000000000295,1108.098,0.002840599814814907,0,AC
20065,20070,2341.5800000000004,61.554,0.049964426657407406,0,AC
20070,20075,2915.08,60.066,0.059653714861111116,0,AC
20075,20085,2953.3700000000003,150.214,0.13601327737962965,0,AC
20085,20095,2928.98,135.077,0.12230409450000002,0,AC
20100,20110,2306.4866666666667,136.703,0.09650246283333334,0,AC
20110,20120,2854.36,139.371,0.12137750307407408,0,AC
20120,20125,1694.6933333333334,61.026,0.03490545112037038,0,AC
20125,20185,7.733888888889181,928.356,0.002015686740740819,0,AC
20185,20235,35.59066666666697,738.825,0.007470250962963027,0,AC
20235,20240,1703.4600000000005,60.003,0.03547113660185185,0,AC
20240,20270,2787.708888888889,435.019,0.3485114398055556,0,AC
20270,20275,2721.266666666667,60.35,0.057061003648148145,0,AC
20275,20285,2764.8466666666673,213.367,0.17526731804629633,0,AC
20290,20315,47.734666666666975,360.744,0.004993415685185218,0,AC
20315,20385,82.7204761904765,1098.179,0.02569416800000009,0,AC
20385,20415,109.18777777777811,510.42,0.015799894777777823,0,AC
20415,20430,89.6288888888892,229.172,0.006017654148148168,0,AC
20430,20435,45.760000000000296,60.083,0.0008818742500000061,0,AC
20435,20445,114.26333333333363,135.174,0.004791040435185198,0,AC
20445,20450,23.693333333333637,76.695,0.0005726394166666745,0,AC
20450,20455,52.10000000000029,60.81,0.0010698286574074138,0,AC
20455,20470,78.01333333333363,376.915,0.0077438366481481806,0,AC
20470,20480,106.27333333333362,237.802,0.007710115351851875,0,AC
20480,20485,20.193333333333634,60.427,0.0004179906666666731,0,AC
20485,20495,75.21333333333364,450.068,0.008521072546296336,0,AC
20495,20505,99.56666666666698,150.128,0.004532879203703719,0,AC
20505,20510,164.6600000000003,68.844,0.003824262694444451,0,AC
20510,20515,265.03333333333364,60.006,0.005458124462962969,0,AC
20515,20525,389.34000000000026,134.983,0.016200486972222233,0,AC
20530,20545,73.7600000000003,210.153,0.004635013879629648,0,AC
20555,20600,155.76296296296326,706.354,0.03150556317592599,0,AC
20600,20605,102.1600000000003,61.444,0.0021585671944444507,0,AC
20605,20625,9.068333333333639,348.674,0.0008733927129629937,0,AC
20625,20685,41.077222222222524,886.175,0.01029745457407415,0,AC
20685,20735,52.11133333333363,1467.711,0.02160712516666679,0,AC
20735,20945,11.301587301587602,3272.827,0.010316638592592868,0,AC
20945,21065,43.6450000000003,1846.491,0.022567881203703857,0,AC
21065,21235,11.728039215686572,2618.794,0.008641479527777995,0,AC
21235,21330,42.6957894736845,1546.169,0.018522305129629758,0,AC
21330,21510,12.551851851852126,2860.061,0.010006938981481701,0,AC
21510,21615,43.5726984126987,1562.964,0.019035337925926054,0,AC
21615,21775,11.269583333333626,2959.174,0.009282727657407652,0,AC
21775,21875,42.26200000000029,1690.741,0.020219076379629768,0,AC
21875,22045,11.824901960784599,2931.55,0.009653579388889125,0,AC
22045,22155,42.11000000000029,1633.113,0.01927876278703718,0,AC
22155,22260,27.825079365079652,1576.302,0.012341741305555686,0,AC
22260,22305,10.975555555555859,691.515,0.002139430685185245,0,AC
22305,22355,41.61800000000031,777.127,0.009214011722222288,0,AC
22355,22375,59.60500000000029,308.185,0.005435713564814837,0,AC
22375,22455,44.07333333333363,1254.928,0.015627402009259366,0,AC
22455,22590,12.225432098765728,2157.623,0.007378219888889065,0,AC
22590,22715,39.67226666666695,2036.555,0.022486914731481643,0,AC
22715,22850,8.904197530864476,2102.699,0.005233667250000165,0,AC
22850,22870,27.53500000000029,312.754,0.0026553408796296577,0,AC
22870,22935,54.66461538461567,990.43,0.015078313518518604,0,AC
22935,22940,22.99333333333357,60.114,0.0004782893240740789,0,AC
22940,22950,63.16666666666697,150.947,0.0029623270648148283,0,AC
22950,22955,91.4066666666669,60.137,0.0022071624722222283,0,AC
22960,22970,2114.4066666666668,135.25,0.1434219776574074,0,AC
22975,22990,151.46888888888918,210.773,0.009439408583333352,0,AC
22995,23000,886.0533333333336,60.104,0.017853440824074078,0,AC
23000,23005,2103.226666666667,60.318,0.04397044437037037,0,AC
23005,23010,1954.2133333333336,60.506,0.04083714309259261,0,AC
23010,23015,206.33333333333363,60.106,0.00429490683333334,0,AC
23015,23020,860.526666666667,60.123,0.018023308027777785,0,AC
23020,23030,2045.8400000000001,135.249,0.08518320258333335,0,AC
23030,23035,1794.5933333333337,60.524,0.03784109026851853,0,AC
23035,23045,1929.1300000000003,195.734,0.11479948207407409,0,AC
23045,23050,229.22666666666697,60.717,0.0047376729351851915,0,AC
23050,23070,117.35833333333365,285.415,0.009794690888888914,0,AC
23070,23075,78.96000000000029,62.198,0.0016962310370370434,0,AC
23075,23150,38.878222222222526,1111.368,0.012155984611111205,0,AC
23150,23180,61.27111111111141,454.151,0.008864519287037081,0,AC
23185,23200,188.10222222222248,211.449,0.011855183398148166,0,AC
23200,23205,145.0800000000003,60.104,0.0030712860925925984,0,AC
23205,23230,177.37733333333364,398.86,0.020603765722222254,0,AC
23230,23255,10.225333333333616,374.915,0.001119815435185216,0,AC
23255,23295,40.2325000000003,769.527,0.008596052935185249,0,AC
23295,23390,53.09508771929855,2000.104,0.03010323467592609,0,AC
23390,23535,10.872183908046262,2401.887,0.007369617212963157,0,AC
23535,23645,42.85515151515179,1690.749,0.020292919842592724,0,AC
23645,23790,10.647586206896834,2295.519,0.0067672561203705505,0,AC
23790,23895,39.4295238095241,1648.965,0.018317951555555694,0,AC
23895,24035,9.359047619047914,2365.851,0.00612743405555575,0,AC
24035,24140,40.27682539682567,1566.017,0.017622201453703825,0,AC
24140,24290,10.76355555555584,2317.407,0.0068907940925927785,0,AC
24290,24380,38.72962962962992,1440.086,0.016084229018518643,0,AC
24380,24445,10.798974358974645,2463.678,0.007537316120370565,0,AC
24445,24515,43.65523809523837,1188.555,0.018172818342592694,0,AC
24515,24685,9.560196078431662,2689.296,0.007128466731481699,0,AC
