appliance,start_idx,end_idx,duration_min,energy_kwh
KETTLE,30372,30389,4.284216666666667,0.20120863178703705
KETTLE,30558,30562,1.0650333333333333,0.03668235089814815
KETTLE,30559,30562,0.8109166666666667,0.03284533040740741
KETTLE,30560,30562,0.5490499999999999,0.0249116432962963
KETTLE,30565,30585,7.007299999999999,0.3235626531203703
KETTLE,30588,30596,2.9662,0.13356553313888891
KETTLE,30590,30596,2.46845,0.11754379054629632
KETTLE,33368,33402,12.670350000000001,0.6206355011203706
KETTLE,33369,33402,12.368666666666666,0.6151953126111112
KETTLE,33370,33402,12.162016666666666,0.6080142251111111
KETTLE,33405,33412,1.73905,0.08886067069444445
KETTLE,37647,37686,10.786033333333334,0.5546712605277778
KETTLE,37648,37686,10.751999999999999,0.5540785889351852
KETTLE,37649,37686,10.50985,0.5458893449907408
KETTLE,37689,37696,1.754616666666667,0.09361158649074074
KETTLE,37702,37738,10.752699999999999,0.5715312803611111
KETTLE,37741,37747,1.4400999999999997,0.07421983990740741
KETTLE,37750,37766,4.4425333333333334,0.23157170979629632
KETTLE,47392,47441,12.607216666666666,0.5846364599907409
KETTLE,47393,47441,12.312183333333333,0.579821188175926
KETTLE,47394,47441,12.112616666666666,0.5735088945092593
KETTLE,47444,47455,2.7661666666666664,0.12317226081481482
KETTLE,47446,47455,2.4041833333333336,0.11187035210185187
KETTLE,47458,47477,8.81535,0.5406721345648149
KETTLE,47461,47477,8.068016666666667,0.5056716621944444
KETTLE,47480,47485,1.0550666666666666,0.049032509175925935
KETTLE,47488,47489,0.49661666666666665,0.023118609425925928
KETTLE,47543,47585,10.704083333333333,0.46669817401851843
KETTLE,47544,47585,10.507916666666665,0.46366107809259255
KETTLE,47545,47585,10.25695,0.4559887482407407
KETTLE,47588,47600,3.033166666666667,0.13121866724074072
KETTLE,47603,47608,1.247866666666667,0.051983306425925926
KETTLE,52887,52906,4.814533333333333,0.20893763900925927
KETTLE,52888,52906,4.446233333333334,0.20307143845370373
KETTLE,52889,52906,4.3079833333333335,0.19876433650925932
KETTLE,52909,52944,9.008016666666665,0.4288457986018519
KETTLE,53004,53027,5.7786,0.2620800356851852
KETTLE,53005,53027,5.52765,0.25834199601851854
KETTLE,53006,53027,5.244266666666666,0.2499398376203704
KETTLE,53067,53069,0.49891666666666673,0.02298524634259259
KETTLE,53072,53077,1.23915,0.05618600061111112
KETTLE,57037,57055,4.505633333333333,0.1917109024537037
KETTLE,57038,57055,4.2581,0.1879797500092593
KETTLE,57039,57055,4.005633333333334,0.18038653449074074
KETTLE,57061,57078,4.2518,0.1920893500833333
KETTLE,57081,57086,1.5035333333333334,0.06686457226851852
KETTLE,57247,57259,3.4487,0.1567562540185185
KETTLE,57248,57259,3.249283333333333,0.1534954591574074
KETTLE,57249,57259,2.994733333333333,0.14535707140740742
KETTLE,57262,57268,1.53895,0.0757011531111111
KETTLE,57271,57302,7.9343499999999985,0.3799854075648148
KETTLE,57305,57319,3.5002666666666666,0.1643282813888889
KETTLE,57519,57523,1.2259166666666668,0.05042291069444444
KETTLE,57520,57523,0.9649333333333333,0.04585802221296296
KETTLE,57521,57523,0.7206833333333333,0.03736843499074074
KETTLE,57526,57540,3.4971166666666664,0.1784427285277778
KETTLE,57546,57558,3.001716666666667,0.15093120712037036
KETTLE,57561,57586,6.486166666666667,0.3360746545833333
KETTLE,57589,57595,1.4992166666666664,0.07898704221296296
KETTLE,57598,57609,2.7507166666666665,0.14151567279629632
